agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,colocated,queryTime,state
USGS,391701074505701,090325-- MW-1 FiretOWer Obs,GW,39.28391667,-74.8493056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390211074505501,090080-- Cape May 42 Obs,GW,39.03705758,-74.8485021,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390211074505502,090081-- Cape May 23 Obs,GW,39.036502,-74.8482243,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390457074504903,090400-- Bd-22 Hb (@ Stokes),GW,39.08261346,-74.84655748,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390603074504301,090544-- Tickneck Vp03,GW,39.10091389,-74.8452056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395209074504301,050249-- Medford 3/1,GW,39.86889215,-74.8450243,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395849074502101,050195-- D-1,GW,39.97605556,-74.8445833,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394108074501501,070980-- Elmtowne 4,GW,39.6858611,-74.8426667,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394057074502801,071280-- PW 11,GW,39.6824,-74.8411111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395928074502701,051476-- Rancocas St Pk MW3,GW,39.9912232,-74.840442,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390525074502501,090543-- Maintenance Yard Vp05,GW,39.0903861,-74.8401694,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394600074502601,071202-- Elem Sch,GW,39.76678297,-74.8401619,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395525074502505,050261-- Medford 5 Obs,GW,39.92372449,-74.8398858,FALSE,2019-10-28T19:27:04Z,NJ
USGS,385827074502001,090710-- ASR 49,GW,38.9742222,-74.8389722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401552074501801,210028-- Civil Defense Obs,GW,40.26483028,-74.8362747,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390317074501001,090315-- 2-1975-OW 3,GW,39.0547222,-74.8358056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390929074500501,090233-- Irr,GW,39.15816955,-74.8343345,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400313074500401,050070-- Well 1A,GW,40.05372228,-74.8340529,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391809074482901,090149-- Ind,GW,39.30425,-74.83138889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,385940074495401,090366-- 1984 Montgomery Ave,GW,38.99455737,-74.8312791,FALSE,2019-10-28T19:27:04Z,NJ
USGS,405003074495001,410305-- MW 85R,GW,40.8342658,-74.8301666,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395315074494601,051155-- Medford MW-1,GW,39.88766965,-74.829385,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390500074494601,090296-- Hand Ave 8,GW,39.08325,-74.82813889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400343074493901,051546-- Irr,GW,40.06194444,-74.8275,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395036074490301,050759-- Medford PW 6,GW,39.8548333,-74.8250833,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392346074491601,010729-- Ac 4 Obs,GW,39.3962267,-74.8207223,FALSE,2019-10-28T19:27:04Z,NJ
USGS,393117074490601,012300-- SUSCP10 Repl,GW,39.52138889,-74.8183333,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401934074485901,210704-- Scotch Rd Obs,GW,40.3261111,-74.81638889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390147074485501,090354-- Grassy Sound 1-D Obs,GW,39.02991667,-74.81575,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074485602,210578-- MW-58Br,GW,40.26850556,-74.8156722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485601,210573-- MW-59Br,GW,40.2682583,-74.8155222,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395430074492901,050254-- 2-1977,GW,39.90675266,-74.8152737,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390525074485101,090092-- NeptunUS 7,GW,39.09019444,-74.81525,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074485401,210625-- MW-66Br,GW,40.2689222,-74.8150111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485303,210577-- MW-57Br,GW,40.2684361,-74.8147944,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074485301,210437-- MW-33Br,GW,40.2685833,-74.8144556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485301,210418-- MW-32S,GW,40.26864167,-74.8144417,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401603074485301,210438-- MW-34Br,GW,40.2675333,-74.8143306,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485103,210623-- MW-64Br,GW,40.26818889,-74.8142694,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485302,210533-- MW-40Br,GW,40.26852778,-74.8142306,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074485102,210624-- MW-60Br,GW,40.2684833,-74.8142194,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074485001,210627-- MW-61Br,GW,40.2692222,-74.8138611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074485103,210525-- MW-20Br,GW,40.26811667,-74.8138583,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074485102,210494-- MW-4S,GW,40.26828889,-74.8138111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074485101,210542-- MW-45Br,GW,40.2696222,-74.81380278,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074485105,210765-- 91BR,GW,40.26810248,-74.8137879,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074485101,210431-- MW-26Br,GW,40.2681,-74.8137694,FALSE,2019-10-28T19:27:04Z,NJ
USGS,385930074485201,090314-- Recharge 3,GW,38.9924185,-74.8137504,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485102,210602-- MW-West Ditch,GW,40.26828889,-74.81375,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485101,210532-- MW-40S,GW,40.26832778,-74.813725,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074485101,210423-- MW-Brp-3,GW,40.26861944,-74.8137083,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074485001,210531-- MW-41S,GW,40.26836389,-74.8135917,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074484902,210719-- MW-80BR-Zone A,GW,40.2687861,-74.8135833,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074485001,210422-- MW-Brp-2,GW,40.2681972,-74.813525,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401613074484901,210582-- MW-55Br,GW,40.27041667,-74.8135,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074484802,210579-- MW-56Br,GW,40.2688972,-74.813475,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074485001,210430-- MW-25Br,GW,40.26868056,-74.81346389,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074485001,210697-- MW 71BR,GW,40.26876667,-74.8134361,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074485001,210509-- MW-26S,GW,40.27068889,-74.8133972,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074485002,210520-- MW-15Br,GW,40.26864167,-74.81337778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074485002,210526-- MW-21Br,GW,40.27080278,-74.81337778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401615074485001,210507-- MW-24S,GW,40.2709111,-74.8133722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074484901,210424-- MW-5Br,GW,40.26805556,-74.8133611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401615074484901,210571-- 35-MW-2,GW,40.27107778,-74.8133556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074484901,210508-- MW-25S,GW,40.2707333,-74.81331389,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074484901,210417-- MW-29Br,GW,40.26954444,-74.8132083,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401616074484901,210572-- 35-MW-1,GW,40.2711833,-74.8132083,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074484901,210515-- MW-8Br,GW,40.2695722,-74.8131806,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401612074484901,210516-- MW-9Br,GW,40.27018056,-74.8131806,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401611074484901,210492-- MW-1S,GW,40.26969444,-74.81315278,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401615074484801,210505-- MW-20S,GW,40.2709083,-74.81295,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401616074484801,210503-- MW-18S,GW,40.27116667,-74.8129167,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074484802,210514-- MW-7Br,GW,40.26854167,-74.81283889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074484801,210429-- MW-24Br,GW,40.2685361,-74.8128083,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074484602,210621-- MW-63Br,GW,40.2679333,-74.8127861,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401611074484701,210543-- MW-46Br,GW,40.26994167,-74.8127556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401604074484701,210432-- MW-27Br,GW,40.26792778,-74.8125556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401600074484602,210439-- MW-35Br,GW,40.26678889,-74.8124111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401600074484601,210419-- MW-33S,GW,40.2667972,-74.8123833,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074484401,210622-- MW-65Br,GW,40.26806389,-74.8123444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074484601,210442-- MW-38Br,GW,40.2693611,-74.81228889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074484502,210530-- MW-4Br,GW,40.26854444,-74.8122194,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401604074484501,210527-- MW-22Br,GW,40.26786389,-74.8121583,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401606074484501,210428-- MW-23Br,GW,40.2685333,-74.8121583,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401604074484402,210576-- MW-52Br,GW,40.26788889,-74.81212778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074484501,210537-- MW-Brp-01,GW,40.269225,-74.8121167,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074484502,210538-- MW-47Br,GW,40.26918889,-74.81211389,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401621074484501,210524-- MW-19Br,GW,40.272725,-74.8120694,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074484502,210518-- MW-13Br,GW,40.27064444,-74.8119972,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074484501,210434-- MW-30Br,GW,40.26901944,-74.8119917,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074484501,210758-- 74BR,GW,40.26927468,-74.8119851,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074484501,210506-- MW-23S,GW,40.27073056,-74.8119694,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074484401,210522-- MW-17Br,GW,40.26901667,-74.8119361,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401604074484401,210433-- MW-28Br,GW,40.267825,-74.81187778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401611074484401,210501-- MW-16S,GW,40.26986667,-74.8116917,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074484301,210502-- MW-17S,GW,40.2692333,-74.8116861,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074484302,210521-- MW-16Br,GW,40.2692861,-74.8116722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074484301,210541-- MW-41Br,GW,40.2694722,-74.8114972,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074483402,210600-- MW-38S Blue,GW,40.270075,-74.8112611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074484202,210551-- MW-42Br,GW,40.2686083,-74.8111972,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074484201,210534-- MW-39Br,GW,40.2686583,-74.8111806,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401625074484002,210780-- MW-96BR,GW,40.27351667,-74.8110306,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074484001,210581-- MW-53Br,GW,40.26956389,-74.8110056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401613074484102,210547-- MW-44Br,GW,40.2702861,-74.810925,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401613074484101,210546-- MW-43Br,GW,40.27030556,-74.81088889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401603074483901,210425-- MW-6Br,GW,40.26763056,-74.8105694,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483901,210536-- MW-49Br,GW,40.2692472,-74.8103167,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391421074484001,090317-- Woodbine PW 7,GW,39.23919444,-74.81025,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401603074483801,210420-- MW-34S,GW,40.26774444,-74.81005,FALSE,2019-10-28T19:27:04Z,NJ
USGS,410449074483301,370205-- Swartswood Park 5 Obs,GW,41.08037446,-74.8098893,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074483701,210519-- MW-14Br,GW,40.27076389,-74.8098444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074483701,210528-- MW-37S,GW,40.2682222,-74.8098083,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483602,210601-- MW-31S,GW,40.26927778,-74.8097194,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483601,210435-- MW-31Br,GW,40.2692611,-74.8096861,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401612074483601,210510-- MW-27S,GW,40.2701111,-74.8096361,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074483601,210540-- MW-48Br,GW,40.2695583,-74.8096194,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401608074483401,210575-- MW-54Br Core2,GW,40.2689222,-74.8095722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401607074483601,210570-- 11-MW-1,GW,40.26866667,-74.80955278,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401753074483501,210289-- Bristol-Myers 100 Obs,GW,40.29816305,-74.80932958,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483501,210513-- MW-30S,GW,40.2693722,-74.8093056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401612074483501,210496-- MW-11S,GW,40.2702083,-74.80928889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401605074483401,210441-- MW-37Br,GW,40.2680333,-74.8091,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483401,210512-- MW-29S,GW,40.26940278,-74.8090722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074483401,210517-- MW-12Br,GW,40.2707722,-74.80906389,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483402,210535-- MW-3Br,GW,40.26929167,-74.8090611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401610074483401,210539-- MW-42S,GW,40.2695611,-74.80902778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401611074483401,210511-- MW-28S,GW,40.26983889,-74.8089972,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401612074483401,210545-- MW-2Br,GW,40.2701472,-74.80892778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401612074483301,210497-- MW-12S,GW,40.2701861,-74.8089056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401613074483301,210548-- MW-51Br,GW,40.27026667,-74.8089056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483301,210436-- MW-32Br,GW,40.26918056,-74.8086806,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401609074483302,210421-- MW-35S,GW,40.26921667,-74.8086611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401613074483201,210498-- MW-13S,GW,40.270475,-74.8085444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074483102,210499-- MW-14S,GW,40.27071389,-74.8083361,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401614074483101,210427-- MW-11Br,GW,40.27075556,-74.8083056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401612074483001,210544-- MW-50Br,GW,40.27004167,-74.8080611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,405220074482201,272037-- MW84,GW,40.87232107,-74.8057215,FALSE,2019-10-28T19:27:04Z,NJ
USGS,393242074482201,010719-- Ac 3 Obs,GW,39.5448387,-74.80460949,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400719074481301,051788-- SW 2,GW,40.1220333,-74.8037556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400041074480901,050634-- PW 5,GW,40.01077778,-74.8021944,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394940074480703,051828-- WML-1,GW,39.82777778,-74.8019444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394940074480701,051253-- PW15,GW,39.82827778,-74.8010556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395453074480001,051762-- Irr M-2,GW,39.9147222,-74.8,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395501074475801,051763-- Irr M-1,GW,39.91694444,-74.7994444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,405631074475001,370466-- MW90,GW,40.9420426,-74.7968328,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390018074474802,090310-- Rio Grande 39New-Rechrg4,GW,39.00538889,-74.7966111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395128074473901,050711-- Dom,GW,39.8609722,-74.79575,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400052074474401,051427-- Irr 2,GW,40.0145561,-74.7951626,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390210074473001,090079-- Nummy Is 2 Obs,GW,39.0362244,-74.7912769,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400539074472801,051527-- Cedar Lane Sch,GW,40.09416667,-74.7911111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,410005074473801,370203-- Whittingham 19 Obs,GW,41.00370868,-74.7901663,FALSE,2019-10-28T19:27:04Z,NJ
USGS,393714074470901,010270-- 1958,GW,39.62027778,-74.7893056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390012074472001,090337-- N Wildwood 800 Obs,GW,39.0034464,-74.788499,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390401074470601,090305-- Dom,GW,39.06741667,-74.7850556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391026074465401,090537-- Oceanview Rd Vp31,GW,39.17398056,-74.7816444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395936074465501,050290-- Mount Holly PW 6,GW,39.99338889,-74.7812222,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395935074465301,051181-- Green St 3R,GW,39.9932222,-74.7804722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390811074465001,090492-- Tw-1,GW,39.13641667,-74.78,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394126074462801,011568-- ABHT4-1D,GW,39.6908611,-74.7754722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395549074462801,051868-- Irr,GW,39.93027778,-74.7744444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400333074462901,051183-- Interstate New 1991,GW,40.0592777,-74.7743285,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390337074462301,090292-- Wetlands 1 Obs,GW,39.06039126,-74.7726648,FALSE,2019-10-28T19:27:04Z,NJ
USGS,402131074461201,210088-- Honey Br 10 Obs,GW,40.35871758,-74.7693286,FALSE,2019-10-28T19:27:04Z,NJ
USGS,410213074460901,370465-- MW97,GW,41.0370417,-74.76877669,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390901074460901,090402-- 1987 Clermont nr  Showers,GW,39.1503918,-74.7687756,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391957074460601,010718-- Ac 5 Obs,GW,39.33261527,-74.7679421,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400218074460401,050438-- Dom,GW,40.03844466,-74.7673838,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391218074454501,090350-- Grt Cedar Swamp 1-D Obs,GW,39.20513889,-74.76227778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390303074454201,090521-- 7(4R),GW,39.0507222,-74.7617222,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395116074454101,050720-- Dom 2,GW,39.8539722,-74.759805600000007,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390324074452701,090506-- PW 3,GW,39.05666906,-74.7571918,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400713074452701,051172-- Com-1989,GW,40.12038798,-74.7571057,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394727074454001,050800-- Dom,GW,39.7913333,-74.7565556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,403517074452501,190270-- Readington 11 Obs,GW,40.5881582,-74.7565514,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400350074451001,051159-- Wtr Treatment Plant PW 2,GW,40.063,-74.75188889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390657074450001,090359-- Middle Twp PW 2,GW,39.1157222,-74.74952778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400718074445301,050218-- Com,GW,40.12177687,-74.7476609,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392709074443901,010227-- PW 5,GW,39.4525,-74.74452778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395333074444101,051087-- Dom,GW,39.89261435,-74.7443268,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394141074443803,011920-- ABAT MW-4S,GW,39.6946111,-74.7438333,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390421074443401,090669-- PW 11,GW,39.0725,-74.74277778,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400015074443001,051434-- Irr-1,GW,40.00427856,-74.74127179,FALSE,2019-10-28T19:27:04Z,NJ
USGS,393333074442401,010256-- Scholler 1 Obs,GW,39.55928348,-74.7401622,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391053074442601,090527-- Irr-1,GW,39.18094444,-74.74,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400046074441501,051787-- Irr,GW,40.0128,-74.7375,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395541074441502,051178-- Retreat Rd 2,GW,39.92752778,-74.7369444,FALSE,2019-10-28T19:27:04Z,NJ
USGS,410053074441301,370464-- MW86,GW,41.01481977,-74.7365533,FALSE,2019-10-28T19:27:04Z,NJ
USGS,394635074440901,051162-- Trailer Park 1980,GW,39.77670038,-74.7358535,FALSE,2019-10-28T19:27:04Z,NJ
USGS,402138074435801,210365-- Carter Rd Obs,GW,40.36066208,-74.732383,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391543074435601,090518-- Middle Sch Well,GW,39.26194444,-74.7322222,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391621074435501,090185-- Tuckahoe WMA,GW,39.2726111,-74.7318056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391621074435401,090186-- Ac 14 Obs,GW,39.2726149,-74.7312737,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390528074433801,090004-- Avalon PW 6,GW,39.09094444,-74.72763889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400316074433401,051158-- Columbus Fm 1992 Deep,GW,40.0545558,-74.7257157,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400312074433301,051157-- Columbus Fm,GW,40.05344474,-74.7254379,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390545074432601,090005-- 5-76/New 8,GW,39.096,-74.7238333,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401804074432601,210364-- Cranston Farms 15 Obs,GW,40.30121878,-74.7234936,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400529074431001,051410-- Mansfield PW-2,GW,40.09205537,-74.7194933,FALSE,2019-10-28T19:27:04Z,NJ
USGS,405613074430901,370359-- PW-1 Obs,GW,40.9370428,-74.7187745,FALSE,2019-10-28T19:27:04Z,NJ
USGS,410725074430601,370666-- MW-111R,GW,41.123675,-74.7183556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392748074430501,011405-- Test OW1,GW,39.46354695,-74.7176927,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392713074431301,011910-- PW 10,GW,39.46363889,-74.7168611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395129074425601,051785-- PW 1,GW,39.85805556,-74.7155556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390627074425401,090291-- Avalon PW 9,GW,39.10827778,-74.7144722,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392653074425401,010650-- Hamilton Test2-73,GW,39.4423611,-74.7143611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390621074432601,090632-- PW 3R,GW,39.10627778,-74.71313889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390750074424201,090311-- Sea Isle City 6-1989,GW,39.1304722,-74.7118611,FALSE,2019-10-28T19:27:04Z,NJ
USGS,410804074424401,370206-- Fairgrounds 7 Obs,GW,41.13454085,-74.7118307,FALSE,2019-10-28T19:27:04Z,NJ
USGS,404936074423101,272060-- MW124,GW,40.82676619,-74.7082179,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401732074442901,210749-- Com (USGS),GW,40.292,-74.7078056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400242074422301,050440-- Rhodia 1 Obs,GW,40.04527778,-74.70638889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400404074422201,051792-- Dom,GW,40.06777778,-74.7061111,FALSE,2019-10-28T19:27:04Z,NJ
USGS,403200074420601,350138-- MW110,GW,40.53325,-74.7018056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390847074414001,090613-- PW 8,GW,39.1467222,-74.6993056,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392625074415602,010220-- PW 6,GW,39.4408333,-74.6990556,FALSE,2019-10-28T19:27:04Z,NJ
USGS,401103074415501,210043-- White Horse 2,GW,40.18377646,-74.6972426,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395636074415301,051449-- Irr 4,GW,39.9433333,-74.69638889,FALSE,2019-10-28T19:27:04Z,NJ
USGS,402512074414301,350139-- MW109,GW,40.4201055,-74.694882,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400210074413801,050437-- Com,GW,40.03622318,-74.6934924,FALSE,2019-10-28T19:27:04Z,NJ
USGS,390924074413501,090482-- Sea Isle City PW 7,GW,39.1572255,-74.692161,FALSE,2019-10-28T19:27:04Z,NJ
USGS,392141074413301,010730-- Ac 6 Obs,GW,39.3615046,-74.6921054,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395913074410101,050387-- High Sch 2 (3),GW,39.99539057,-74.6884923,FALSE,2019-10-28T19:27:04Z,NJ
USGS,391319074411701,090412-- 2 Redrilled,GW,39.22155556,-74.6883333,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395651074412301,050359-- Pemberton PW 1,GW,39.95694695,-74.687103,FALSE,2019-10-28T19:27:04Z,NJ
USGS,400515074410901,050212-- High School 1,GW,40.08761138,-74.6854366,FALSE,2019-10-28T19:27:04Z,NJ
USGS,395826074410801,050355-- Pemberton PW 1,GW,39.97400217,-74.6852976,FALSE,2019-10-28T19:27:04Z,NJ
